version,list_date,match_id,competition,kickoff_beijing,kickoff_at,home_team,away_team,action,grade,selected_team,market_side,giving_team,receiving_team,direction,handicap,water,probability,ev_mean,quote_at,last_confirmed_at,decision_at,quote_age_at_decision,hours_from_decision_to_kickoff,hours_from_last_refresh_to_kickoff,run_id,decision_id,parent_decision_id,is_morning_baseline,is_latest_valid_prematch,monitoring_bucket,model_id,side_mapping_version,rule_version,source_snapshot,real_money,status
V3_PRODUCTION,2026-09-20,2929731,韩K联,2026-9-20 15:30 北京时间（东8区）,2026-09-20T15:30:00+08:00,江原FC,济州SK,可投,,江原FC（反向=上盘）,upper,,,反向,平手/半球,0.84,0.579,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,6.783,6.847,RUN_20260920_083909,5d9047b30b84ee5abea3,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,3001190,日职丙,2026-9-20 16:00 北京时间（东8区）,2026-09-20T16:00:00+08:00,SC相模原,北九州向日葵,可投,,SC相模原（反向=上盘）,upper,,,反向,半球,0.81,0.579,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,7.283,7.347,RUN_20260920_083909,d0d9430755ec3c743332,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,3043212,捷丙,2026-9-20 16:15 北京时间（东8区）,2026-09-20T16:15:00+08:00,布尔诺B队,赫杜尼,可投,,布尔诺B队（反向=上盘）,upper,,,反向,半球/一球,0.84,0.5760000000000001,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,7.533,7.597,RUN_20260920_083909,3d7de6d3f73ef2c17a9f,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,3009374,捷丙,2026-9-20 16:15 北京时间（东8区）,2026-09-20T16:15:00+08:00,艾德米拉布拉格,皮斯克,可投,,皮斯克（反向=上盘）,upper,,,反向,平手/半球,0.8,0.5760000000000001,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,7.533,7.597,RUN_20260920_083909,3382936fb629a74213b9,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,3040128,捷乙,2026-9-20 16:15 北京时间（东8区）,2026-09-20T16:15:00+08:00,济斯科夫,特里内茨,可投,,济斯科夫（反向=上盘）,upper,,,反向,半球/一球,0.84,0.5760000000000001,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,7.533,7.597,RUN_20260920_083909,d0a0218b57a8aa6e10ea,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,3009500,捷丙,2026-9-20 17:00 北京时间（东8区）,2026-09-20T17:00:00+08:00,塔比历斯B队,治鲁迪,可投,,塔比历斯B队（反向=上盘）,upper,,,反向,半球,0.8,0.5760000000000001,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,8.283,8.347,RUN_20260920_083909,b7d68003c01552b0ba97,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,2929733,韩K联,2026-9-20 18:00 北京时间（东8区）,2026-09-20T18:00:00+08:00,仁川联,大田市民,可投,,大田市民（反向=上盘）,upper,,,反向,平手,0.83,0.579,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,9.283,9.347,RUN_20260920_083909,8c11c4c64215563767c2,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,3019137,德乙,2026-9-20 19:30 北京时间（东8区）,2026-09-20T19:30:00+08:00,比勒菲尔德,海登海姆,可投,,比勒菲尔德（上盘）,upper,,,正向,平手/半球,0.92,0.5589999999999999,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,10.783,10.847,RUN_20260920_083909,de8d6cfc9f569c1e11d0,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,3019138,德乙,2026-9-20 19:30 北京时间（东8区）,2026-09-20T19:30:00+08:00,科特布斯,圣保利,可投,,科特布斯（下盘）,lower,,,正向,平手/半球,1.02,0.532,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,10.783,10.847,RUN_20260920_083909,22d8e2fe19c3214dcb10,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
V3_PRODUCTION,2026-09-20,2912278,瑞典超,2026-9-20 20:00 北京时间（东8区）,2026-09-20T20:00:00+08:00,哈尔姆斯塔德,索尔纳,可投,,索尔纳（反向=上盘）,upper,,,反向,平手/半球,0.84,0.5760000000000001,,2026-09-20T08:39:10+08:00,2026-09-20T08:39:10+08:00,2026-09-20T08:43:02+08:00,0.064,11.283,11.347,RUN_20260920_083909,9fd936c283f0d07cbdbf,,False,True,,V3_LEGACY_PRODUCTION,V3_LEGACY_PAGE_PARITY,V3_LEGACY_PAGE_PARITY,,true,
